departamento,nombre_entidad,sector,orden,rama,entidad_centralizada,tipo_de_contrato,modalidad_de_contratacion,estado_contrato,es_pyme,destino_gasto,valor_del_contrato,valor_pagado,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,objeto_del_contrato,descripcion_del_proceso,duracion_dias,anio_firma,mes_firma,es_directa,valor_promedio_depto,n_contratos_depto,ratio_vs_depto
Distrito Capital de Bogotá,REGIONAL DE ASEGURAMIENTO EN SALUD No. 1,defensa,Territorial,Ejecutivo,Centralizada,Otro,Contratación Directa (con ofertas),En ejecución,No,Funcionamiento,60000000,0,2026-02-10T00:00:00.000Z,2026-02-10T00:00:00.000Z,2026-11-30T00:00:00.000Z,LA PRESTACIÓN DE LOS SERVICIOS DE SALUD DE I Y II NIVEL DE COMPLEJIDAD QUE TENGA HABILITADA LA ENTIDAD; PARA LOS USUSARIOS ADSCRITOS AL SUBSISTEMA DE SALUD DE LA POLICIA NACIONAL PERETENECIENTES A LA REGIONAL DE ASEGURAMIENTO EN SALUD No. 1; RESIDENTES EN EL MUNICIPIO DE LA VEGA Y SU ZONA DE INFLUENCIA.,LA PRESTACIÓN DE LOS SERVICIOS DE SALUD DE I Y II NIVEL DE COMPLEJIDAD QUE TENGA HABILITADA LA ENTIDAD; PARA LOS USUSARIOS ADSCRITOS AL SUBSISTEMA DE SALUD DE LA POLICIA NACIONAL PERETENECIENTES A LA REGIONAL DE ASEGURAMIENTO EN SALUD No. 1; RESIDENTES EN EL MUNICIPIO DE LA VEGA Y SU ZONA DE INFLUEN,293,2026,2,1,5.57940873615632E8,8393,0.11
Nariño,GOBERNACION DE NARIÑO,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Seguros,Mínima cuantía,Modificado,No,Funcionamiento,148630398,0,2026-02-09T00:00:00.000Z,2026-02-09T00:00:00.000Z,2026-03-06T00:00:00.000Z,Contratar el programa de seguros que garantice la adecuada protección de los bienes; personas; e intereses patrimoniales y extrapatrimoniales por los cuales es legalmente responsable el Departamento de Nariño; conforme a las especificaciones sobre el interés asegurable; riesgos asegurables o riesgos que el asegurador tomará a su cargo.,Contratar el programa de seguros que garantice la adecuada protección de los bienes; personas; e intereses patrimoniales y extrapatrimoniales por los cuales es legalmente responsable el Departamento de Nariño; conforme a las especificaciones sobre el interés asegurable; riesgos asegurables o riesgos,25,2026,2,0,3.0941154367689824E8,619,0.48
Huila,SOCIEDAD DE ACUEDUCTOS ALCANTARILLADOS Y ASEO AGUAS DEL HUILA SA ESP,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,Si,Funcionamiento,33425000,0,2026-02-09T00:00:00.000Z,2026-02-09T00:00:00.000Z,2026-07-17T00:00:00.000Z,PRESTACION DE SERVICIOS PROFESIONALES PARA APOYAR EL PROCESO MECANICO EN EL MARCO DEL CT. INTERADMINISTRATIVO NO.1449 DE 2025 CELEBRADO ENTRE LA GOBERNACION DEL HUILA Y LA SOCIEDAD AGUAS DEL HUILA-SERVICIOS INTEGRALES DE INFRAESTRUCTURA; CONSULTORIA Y ADMINISTRACION .,PRESTACION DE SERVICIOS PROFESIONALES PARA APOYAR EL PROCESO MECANICO EN EL MARCO DEL CT. INTERADMINISTRATIVO NO.1449 DE 2025 CELEBRADO ENTRE LA GOBERNACION DEL HUILA Y LA SOCIEDAD AGUAS DEL HUILA-SERVICIOS INTEGRALES DE INFRAESTRUCTURA; CONSULTORIA Y ADMINISTRACION .,158,2026,2,1,1.6070926649029127E8,1648,0.21
Huila,SOCIEDAD DE ACUEDUCTOS ALCANTARILLADOS Y ASEO AGUAS DEL HUILA SA ESP,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,Si,Funcionamiento,57557850,25012050,2026-02-09T00:00:00.000Z,2026-02-09T00:00:00.000Z,2026-07-17T00:00:00.000Z,PRESTAR LOS SERVICIOS PROFESIONALES COMO COORDINADOR TECNICO Y ADMINISTRATIVO EN EL MARCO DEL CONTRATO INTERADMINISTRATIVO NO.1449 DE 2025 CELEBRADO ENTRE LA GOBERNACION DEL HUILA Y LA SOCIEDAD AGUAS DEL HUILA S.A E.S.P- SERVICIOS INTEGRALES DE INFRAESTRUCTURA; CONSULTORIA Y ADMINISTRACION.,PRESTAR LOS SERVICIOS PROFESIONALES COMO COORDINADOR TECNICO Y ADMINISTRATIVO EN EL MARCO DEL CONTRATO INTERADMINISTRATIVO NO.1449 DE 2025 CELEBRADO ENTRE LA GOBERNACION DEL HUILA Y LA SOCIEDAD AGUAS DEL HUILA S.A E.S.P- SERVICIOS INTEGRALES DE INFRAESTRUCTURA; CONSULTORIA Y ADMINISTRACION.,158,2026,2,1,1.6070926649029127E8,1648,0.36
Distrito Capital de Bogotá,ICBF REGIONAL BOGOTA,Salud y Protección Social,Nacional,Corporación Autónoma,Descentralizada,Prestación de servicios,Contratación directa,Modificado,No,Inversión,30023462,0,2026-02-09T00:00:00.000Z,2026-02-10T00:00:00.000Z,2026-12-05T00:00:00.000Z,Prestar servicios apoyo pedagogico en las Unidades de Servicio de atencion directa a la Primera Infancia que le sean asignadas por la Direccion Regional; para realizar la atencion directa a las niñas y niños vinculados en los servicios de educacion inicial conforme a los lineamientos; manuales; protocolos y guias vigentes aplicables a la modalidad o servicio correspondiente.,Prestar servicios apoyo pedagogico en las Unidades de Servicio de atencion directa a la Primera Infancia que le sean asignadas por la Direccion Regional; para realizar la atencion directa a las niñas y niños vinculados en los servicios de educacion inicial conforme a los lineamientos; manuales; prot,298,2026,2,1,5.57940873615632E8,8393,0.05
Cauca,ESTADO SURORIENTE ESE,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,8625000,3450000,2026-02-09T00:00:00.000Z,2026-02-09T00:00:00.000Z,2026-04-24T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERÍA IV PARA LA GESTIÓN DE LAS ATENCIONES INDIVIDUALES Y OTRAS ATENCIONES EN SALUD; DERIVADOS DE LOS PLANES DE CUIDADO EN EL TERRITORIO NOROESTE DEL MUNICIPIO DE ALMAGUER ZONA RURAL CON LOS EBS CONFORMADOS POR LA EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E.; SIGUIENDO LOS LINEAMIENTOS TÉCNICO-OPERATIVOS DISPUESTOS PARA LOS EQUIPOS BÁSICOS DE SALUD; EN EL MARCO DE LA RESOLUCIÓN 1010 DE 2025,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERÍA IV PARA LA GESTIÓN DE LAS ATENCIONES INDIVIDUALES Y OTRAS ATENCIONES EN SALUD; DERIVADOS DE LOS PLANES DE CUIDADO EN EL TERRITORIO NOROESTE DEL MUNICIPIO DE ALMAGUER ZONA RURAL CON LOS EBS CONFORMADOS POR LA EMPRESA SOCIAL DEL,74,2026,2,1,1.9055105056899488E8,1174,0.05
Antioquia,HOSPITAL SAN JUAN DE DIOS ESE  RIONEGRO,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,30000000,20000000,2026-02-09T00:00:00.000Z,2026-02-11T00:00:00.000Z,2026-06-10T00:00:00.000Z,Contrato de prestación de servicios; en el desempeño de las actividades propias del cargo como MEDICO en el marco del proyecto Equipos Básicos de Salud.,Contrato de prestación de servicios; en el desempeño de las actividades propias del cargo como MEDICO en el marco del proyecto Equipos Básicos de Salud.,119,2026,2,1,3.077974599038113E8,4959,0.1
Cundinamarca,DISPENSARIO MEDICO TOLEMAIDA.,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,46464000,12672000,2026-02-08T00:00:00.000Z,2026-02-10T00:00:00.000Z,2026-12-31T00:00:00.000Z,PRESTACIÓN DE SERVICIOS COMO MEDICO GENERAL   AL DISPENSARIO MEDICO DE TOLEMAIDA / CONSULTORIOS MEDICOS DE GIRARDOT PARA LA VIGENCIA 2026,PRESTACIÓN DE SERVICIOS COMO MEDICO GENERAL   AL DISPENSARIO MEDICO DE TOLEMAIDA / CONSULTORIOS MEDICOS DE GIRARDOT PARA LA VIGENCIA 2026,324,2026,2,1,2.1014358096011004E8,3635,0.22
Distrito Capital de Bogotá,ICBF REGIONAL BOGOTA,Salud y Protección Social,Nacional,Corporación Autónoma,Descentralizada,Prestación de servicios,Contratación directa,Modificado,No,Inversión,32508341,0,2026-02-08T00:00:00.000Z,2026-02-09T00:00:00.000Z,2026-12-05T00:00:00.000Z,Prestar servicios en las Unidades de Servicio de atención directa a la Primera Infancia que le sean asignadas por la Dirección Regional; para realizar la atención directa a las niñas y niños vinculados en los servicios de educación inicial conforme a los lineamientos; manuales; protocolos y guías vigentes aplicables a la modalidad o servicio correspondiente,Prestar servicios en las Unidades de Servicio de atención directa a la Primera Infancia que le sean asignadas por la Dirección Regional; para realizar la atención directa a las niñas y niños vinculados en los servicios de educación inicial conforme a los lineamientos; manuales; protocolos y guías vi,299,2026,2,1,5.57940873615632E8,8393,0.06
Antioquia,ALCALDIA MUNICIPIO DE ANORI,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Inversión,18000000,5400000,2026-02-07T00:00:00.000Z,2026-02-07T00:00:00.000Z,2026-08-06T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA FORTALECER LA COMUNICACIÓN; INFORMACIÓN Y PROMOCIÓN DE LOS CONVENIOS; PROGRAMAS; PLANES; Y PROYECTOS DE LA SECRETARÍA DE DESARROLLO COMUNITARÍO; AMBIENTAL Y RURAL DEL MUNICIPIO DE ANORÍ; ANTIOQUIA.,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA FORTALECER LA COMUNICACIÓN; INFORMACIÓN Y PROMOCIÓN DE LOS CONVENIOS; PROGRAMAS; PLANES; Y PROYECTOS DE LA SECRETARÍA DE DESARROLLO COMUNITARÍO; AMBIENTAL Y RURAL DEL MUNICIPIO DE ANORÍ; ANTIOQUIA.,180,2026,2,1,3.077974599038113E8,4959,0.06
Magdalena,HOSPITAL SAN CRISTOBAL DE CIENAGA EMPRESA SOCIAL DEL ESTADO,Salud y Protección Social,Territorial,Corporación Autónoma,Descentralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,1900000,0,2026-02-07T00:00:00.000Z,2026-02-07T00:00:00.000Z,2026-05-31T00:00:00.000Z,PRESTACION DE SERVICIOS DE APOYO A LA GESTION COMO AUXILIAR DE ENFERMERIA -ATENCION- ASISTENCIAL BASICA DE SEGUNDO NIVEL EN EL HOSPITAL SAN CRISTOBAL DE CIÉNAGA EMPRESA SOCIAL DEL ESTADO,PRESTACION DE SERVICIOS DE APOYO A LA GESTION COMO AUXILIAR DE ENFERMERIA -ATENCION- ASISTENCIAL BASICA DE SEGUNDO NIVEL EN EL HOSPITAL SAN CRISTOBAL DE CIÉNAGA EMPRESA SOCIAL DEL ESTADO,113,2026,2,1,7.677943580718768E7,3506,0.02
Sucre,CORPORACION AUTONOMA REGIONAL DE SUCRE,Ambiente y Desarrollo Sostenible,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,No,Inversión,48000000,0,2026-02-06T00:00:00.000Z,2026-02-10T00:00:00.000Z,2026-12-31T00:00:00.000Z,SUMINISTRO Y ABASTECIMIENTO DE COMBUSTIBLE Y LUBRICANTES PARA LA SEDE PRINCIPAL DE LA CORPORACION AUTONOMA REGIONAL DE SUCRE (CARSUCRE); PARA LA VIGENCIA 2026,SUMINISTRO Y ABASTECIMIENTO DE COMBUSTIBLE Y LUBRICANTES PARA LA SEDE PRINCIPAL DE LA CORPORACION AUTONOMA REGIONAL DE SUCRE (CARSUCRE); PARA LA VIGENCIA 2026,324,2026,2,0,6.009736289373134E8,335,0.08
Bolívar,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS.*,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,15750000,0,2026-02-06T00:00:00.000Z,2026-02-09T00:00:00.000Z,2026-07-08T00:00:00.000Z,PRESTACIÓN DE SERVICIOS COMO AUXILIAR DE ENFERMERIA PARA INTEGRAR LOS EQUIPO BÁSICO DE SALUD DE LA ESE HLCI; EN EL DESARROLLO DE LA RESOLUCION 1155 DE 2025 Y LAS ACTIVIDADES CONTENIDAS EN EL LINEAMIENTO DEL FORTALECIMIENTO DE LA GESTIÓN TERRITORIAL EN APS.,PRESTACIÓN DE SERVICIOS COMO AUXILIAR DE ENFERMERIA PARA INTEGRAR LOS EQUIPO BÁSICO DE SALUD DE LA ESE HLCI; EN EL DESARROLLO DE LA RESOLUCION 1155 DE 2025 Y LAS ACTIVIDADES CONTENIDAS EN EL LINEAMIENTO DEL FORTALECIMIENTO DE LA GESTIÓN TERRITORIAL EN APS.,149,2026,2,1,3.8163337750031626E8,1581,0.04
Antioquia,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL CARMEN 1,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,Modificado,No,Funcionamiento,10850000,3101652,2026-02-06T00:00:00.000Z,2026-02-06T00:00:00.000Z,2026-04-30T00:00:00.000Z,Prestar servicios de apoyo asistencial como Auxiliar de Enfermería en la E.S.E. Hospital El Carmen del Municipio de Amalfi; orientados al acompañamiento en la remisión de pacientes; la ejecución de acciones extramurales en el marco de los programas de Protección Específica y Detección Temprana (PEDT); así como al apoyo a los servicios de urgencias; hospitalización y demás áreas misionales; con el fin de contribuir a la prestación integral; continua y oportuna de los servicios de salud,Prestar servicios de apoyo asistencial como Auxiliar de Enfermería en la E.S.E. Hospital El Carmen del Municipio de Amalfi; orientados al acompañamiento en la remisión de pacientes; la ejecución de acciones extramurales en el marco de los programas de Protección Específica y Detección Temprana (PEDT,83,2026,2,1,3.077974599038113E8,4959,0.04
Distrito Capital de Bogotá,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO INPEC+,No aplica/No pertenece,Nacional,Corporación Autónoma,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,17859228,8532742,2026-02-06T00:00:00.000Z,2026-02-06T00:00:00.000Z,2026-08-03T00:00:00.000Z,PRESTAR SUS SERVICIOS EN LA OFICINA ASESORA DE COMUNICACIONES APOYANDO LAS ACTIVIDADES ADMINISTRATIVAS Y OPERATIVAS DE COMUNICACIÓN ORGANIZACIONAL.,PRESTAR SUS SERVICIOS EN LA OFICINA ASESORA DE COMUNICACIONES APOYANDO LAS ACTIVIDADES ADMINISTRATIVAS Y OPERATIVAS DE COMUNICACIÓN ORGANIZACIONAL.,178,2026,2,1,5.57940873615632E8,8393,0.03
Nariño,ALCALDIA MUNICIPAL DE LA LLANADA,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Compraventa,Mínima cuantía,terminado,Si,Inversión,29892930,29892930,2026-02-06T00:00:00.000Z,2026-02-09T00:00:00.000Z,2026-02-10T00:00:00.000Z,ADQUISICIÓN DE ELEMENTOS E INSUMOS EDUCATIVOS PARA LA POBLACION ESTUDIANTIL; ORIENTADOS A FORTALECER LA CALIDAD Y COBERTURA EDUCATIVAS DEL MUNICIPIO DE LA LLANADA NARIÑO,ADQUISICIÓN DE ELEMENTOS E INSUMOS EDUCATIVOS PARA LA POBLACION ESTUDIANTIL; ORIENTADOS A FORTALECER LA CALIDAD Y COBERTURA EDUCATIVAS DEL MUNICIPIO DE LA LLANADA NARIÑO,1,2026,2,0,3.0941154367689824E8,619,0.1
Atlántico,UNIDAD PRESTADORA DE SALUD ATLANTICO,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,27785472,0,2026-02-05T00:00:00.000Z,2026-02-05T00:00:00.000Z,2026-03-15T00:00:00.000Z,MEDICO GENERAL,MEDICO GENERAL,38,2026,2,1,3.657421074976415E8,1696,0.08
"San Andrés, Providencia y Santa Catalina",GOBERNACIÓN DEL DEPARTAMENTO ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Inversión,8850580,0,2026-02-04T00:00:00.000Z,2026-02-09T00:00:00.000Z,2026-06-08T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTION DENTRO DELAS ACTIVIDADES QUE DESARROLLAN EN LA SECRETARIA DE DESARROLLO SOCIAL EN LA ATENCION A LA POBLACION VULNERABLE,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTION DENTRO DELAS ACTIVIDADES QUE DESARROLLAN EN LA SECRETARIA DE DESARROLLO SOCIAL EN LA ATENCION A LA POBLACION VULNERABLE,119,2026,2,1,1.304130383945946E8,185,0.07
Huila,ALCALDIA IQUIRA,Servicio Público,Nacional,Legislativo,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,Inversión,4600000,4600000,2026-02-04T00:00:00.000Z,2026-02-04T00:00:00.000Z,2026-06-02T00:00:00.000Z,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN PARA ALISTAMIENTO Y EJECUCION DE ACTIVIDADES CULTURALES; ARTISTICAS Y LUDICAS QUE ADELANTEN EN EL MUNICIPIO DE ÍQUIRA; DEPARTAMENTO DEL HUILA.,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN PARA ALISTAMIENTO Y EJECUCION DE ACTIVIDADES CULTURALES; ARTISTICAS Y LUDICAS QUE ADELANTEN EN EL MUNICIPIO DE ÍQUIRA; DEPARTAMENTO DEL HUILA.,118,2026,2,1,1.6070926649029127E8,1648,0.03
Cundinamarca,ESE HOSPITAL SALAZAR DE VILLETA,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,30094404,0,2026-02-04T00:00:00.000Z,2026-02-04T00:00:00.000Z,2026-06-30T00:00:00.000Z,"EJECUTAR EL PLAN DE INTERVENCIONES COLECTIVAS
DEPARTAMENTAL EN EL MARCO DE LA ESTRATEGIA DE
ATENCION PRIMARIA EN SALUD CON EMPRESA SOCIAL DEL
ESTADO HOSPITAL SALAZAR DE VILLETA COMO PROFESIONAL
ENTORNO COMUNITARIO PARA EL MUNICIPIO DE VILLETA","EJECUTAR EL PLAN DE INTERVENCIONES COLECTIVAS
DEPARTAMENTAL EN EL MARCO DE LA ESTRATEGIA DE
ATENCION PRIMARIA EN SALUD CON EMPRESA SOCIAL DEL
ESTADO HOSPITAL SALAZAR DE VILLETA COMO PROFESIONAL
ENTORNO COMUNITARIO PARA EL MUNICIPIO DE VILLETA",146,2026,2,1,2.1014358096011004E8,3635,0.14
Risaralda,E.S.E HOSPITAL UNIVERSITARIO SAN JORGE DE PEREIRA,Salud y Protección Social,Nacional,Corporación Autónoma,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Inversión,95256000,0,2026-02-04T00:00:00.000Z,2026-02-06T00:00:00.000Z,2026-08-05T00:00:00.000Z,PRESTAR SERVICIOS MÉDICOS ESPECIALIZADOS EN CUIDADO CRÍTICO EN LA ESE HUSJ DE PEREIRA,PRESTAR SERVICIOS MÉDICOS ESPECIALIZADOS EN CUIDADO CRÍTICO EN LA ESE HUSJ DE PEREIRA,180,2026,2,1,3.8236988023883164E8,582,0.25
Antioquia,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL CARMEN 1,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,14000000,0,2026-02-04T00:00:00.000Z,2026-02-04T00:00:00.000Z,2026-06-30T00:00:00.000Z,Prestar el servicio de alquiler de impresoras marca Ricoh; incluyendo instalación; mantenimiento y soporte técnico; para la E.S.E. Hospital El Carmen de Amalfi.,Prestar el servicio de alquiler de impresoras marca Ricoh; incluyendo instalación; mantenimiento y soporte técnico; para la E.S.E. Hospital El Carmen de Amalfi.,146,2026,2,1,3.077974599038113E8,4959,0.05
"San Andrés, Providencia y Santa Catalina",GOBERNACIÓN DEL DEPARTAMENTO ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Inversión,10418732,0,2026-02-04T00:00:00.000Z,2026-02-16T00:00:00.000Z,2026-06-15T00:00:00.000Z,"PRESTAR SUS SERVICIOS DE APOYO A LA GESTIÓN COMO BACHILLER EN EL MARCO DEL PROYECTO
Apoyo a la recuperación; circulación y promoción de las actividades culturales del Departamento de la Secretaria de
Cultura de la Gobernación Departamental.","PRESTAR SUS SERVICIOS DE APOYO A LA GESTIÓN COMO BACHILLER EN EL MARCO DEL PROYECTO
Apoyo a la recuperación; circulación y promoción de las actividades culturales del Departamento de la Secretaria de
Cultura de la Gobernación Departamental.",119,2026,2,1,1.304130383945946E8,185,0.08
Norte de Santander,MUNICIPIO DE LOS PATIOS,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Selección Abreviada de Menor Cuantía,Modificado,Si,Inversión,149810000,0,2026-02-04T00:00:00.000Z,2026-02-10T00:00:00.000Z,2026-04-03T00:00:00.000Z,SUMINISTRO DE BIENES Y SERVICIOS PARA EL FORTALECIMIENTO DE LAS JUVENTUDES DEL MUNICIPIO DE PATIOS - NORTE DE SANTANDER; EN EL MARCO DE LA LEY 1885 DE 2018,SUMINISTRO DE BIENES Y SERVICIOS PARA EL FORTALECIMIENTO DE LAS JUVENTUDES DEL MUNICIPIO DE PATIOS - NORTE DE SANTANDER; EN EL MARCO DE LA LEY 1885 DE 2018,52,2026,2,0,2.0313079243196437E8,2021,0.74
Cundinamarca,ESCUELA DE FORMACION INPEC,Ley de Justicia,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,2144040,0,2026-02-04T00:00:00.000Z,2026-02-05T00:00:00.000Z,2026-03-04T00:00:00.000Z,PRESTAR SERVICIOS PROFESIONALES COMO INSTRUCTOR DE AULA EN (EL) LA ESCUELA REGIONAL ACACIAS - INPEC; PARA DICTAR EL MÓDULO ACONDICIONAMIENTO Y PREPARACIÓN FÍSICA EN EL PROGRAMA DE FORMACIÓN ACADÉMICA INSTRUCCIÓN BÁSICA PARA AUXILIARES DEL CUERPO DE CUSTODIA DEL INPEC; CUARTO CONTIGENTE 2025; CON OPORTUNIDAD; EFICIENCIA Y EFICACIA,PRESTAR SERVICIOS PROFESIONALES COMO INSTRUCTOR DE AULA EN (EL) LA ESCUELA REGIONAL ACACIAS - INPEC; PARA DICTAR EL MÓDULO ACONDICIONAMIENTO Y PREPARACIÓN FÍSICA EN EL PROGRAMA DE FORMACIÓN ACADÉMICA INSTRUCCIÓN BÁSICA PARA AUXILIARES DEL CUERPO DE CUSTODIA DEL INPEC; CUARTO CONTIGENTE 2025; CON OPO,27,2026,2,1,2.1014358096011004E8,3635,0.01
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIO DE SALUD CENTRO ORIENTE E.S.E 1,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,Modificado,No,,26193600,0,2026-02-03T00:00:00.000Z,2026-02-03T00:00:00.000Z,2026-05-31T00:00:00.000Z,PRESTAR SERVICIOS COMO MEDICO (A) ESPECIALISTA DERMATOLOGO PARA DESARROLLAR ACTIVIDADES EN LA DIRECCIÓN DE SERVICIOS AMBULATORIOS DE LA SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E.,PRESTAR SERVICIOS COMO MEDICO (A) ESPECIALISTA DERMATOLOGO PARA DESARROLLAR ACTIVIDADES EN LA DIRECCIÓN DE SERVICIOS AMBULATORIOS DE LA SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E.,117,2026,2,1,5.57940873615632E8,8393,0.05
Magdalena,E.S.E. HOSPITAL FRAY LUIS DE LEON,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,1500000,0,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-05-31T00:00:00.000Z,SUMINISTRO DE BOTELLONES DE AGUA POTABLE PARA LA EMPRESA SOCIAL DEL ESTADO HOSPITAL FRAY LUIS DE LEON,SUMINISTRO DE BOTELLONES DE AGUA POTABLE PARA LA EMPRESA SOCIAL DEL ESTADO HOSPITAL FRAY LUIS DE LEON,11,2026,5,1,7.677943580718768E7,3506,0.02
,ASOCIACION DE MUNICIPIOS DEL OCCIDENTE ANTIOQUEÑO,No aplica/No pertenece,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,25000000,0,2026-05-19T00:00:00.000Z,2026-05-19T00:00:00.000Z,2026-05-19T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO LOGÍSTICO Y OPERACIONAL PARA EL EVENTO CULTURAL DE LA CONMEMORACIÓN DEL DÍA INTERNACIONAL DE LA MUJER EN EL MUNICIPIO DE SABANALARGA ANTIOQUIA.,PRESTACIÓN DE SERVICIOS DE APOYO LOGÍSTICO Y OPERACIONAL PARA EL EVENTO CULTURAL DE LA CONMEMORACIÓN DEL DÍA INTERNACIONAL DE LA MUJER EN EL MUNICIPIO DE SABANALARGA ANTIOQUIA.,0,2026,5,1,,,
Antioquia,EDENORTE,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Otro,Contratación Directa (con ofertas),En ejecución,Si,,49093821,0,2026-05-19T00:00:00.000Z,2026-05-19T00:00:00.000Z,2026-07-10T00:00:00.000Z,LOCALIZACIÓN; REPLANTEO Y CONTROL TOPOGRÁFICO PARA EL MOVIMIENTO DE TIERRA DEL LOTE MONTAÑITAS; EN EL MARCO DEL CONTRATO DE GERENCIA INTEGRAL LOTES CON SERVICIOS MONTAÑITAS; MUNICIPIO DE PUERTO BERRÍO- ANTIOQUIA. EN EL MARCO DEL CONTRATO INTERADMINISTRATIVO NO. 400-2025 CELEBRADO ENTRE EDENORTE Y EL MUNICIPIO DE PUERTO BERRÍO - ANTIOQUIA.,LOCALIZACIÓN; REPLANTEO Y CONTROL TOPOGRÁFICO PARA EL MOVIMIENTO DE TIERRA DEL LOTE MONTAÑITAS; EN EL MARCO DEL CONTRATO DE GERENCIA INTEGRAL LOTES CON SERVICIOS MONTAÑITAS; MUNICIPIO DE PUERTO BERRÍO- ANTIOQUIA. EN EL MARCO DEL CONTRATO INTERADMINISTRATIVO NO. 400-2025 CELEBRADO ENTRE EDENORTE Y,52,2026,5,1,3.077974599038113E8,4959,0.16
