departamento,nombre_entidad,sector,orden,rama,entidad_centralizada,tipo_de_contrato,modalidad_de_contratacion,estado_contrato,es_pyme,destino_gasto,valor_del_contrato,valor_pagado,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,objeto_del_contrato,descripcion_del_proceso,duracion_dias,anio_firma,mes_firma,es_directa,valor_promedio_depto,n_contratos_depto,ratio_vs_depto
Cundinamarca,empresa social del estado región de salud soacha.,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,7500000,0,2026-03-03T00:00:00.000Z,2026-03-03T00:00:00.000Z,2026-06-18T00:00:00.000Z,PRESTACIÓN DE SERVICIOS COMO AUXILIAR DE ENFERMERÍA EN EL PROCESO DE EQUIPOS BÁSICOS EN SALUD DE LA SUBGERENCIA COMUNITARIA DE LA EMPRESA SOCIAL DEL ESTADO REGIÓN DE SALUD SOACHA DE ACUERDO AL REQUERIMIENTO INSTITUCIONAL EN DESARROLLO DE LA RESOLUCIÓN 1010 DE 2025 EMITIDA POR EL MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL POR LA CUAL SE EFECTÚA UNA ASIGNACIÓN DE RECURSOS DEL PRESUPUESTO DE GASTO DE FUNCIONAMIENTO; PARA EL FORTALECIMIENTO DE LA ATENCIÓN EN EL NIVEL PRIMARIO; A TRAVÉS DE LA CONFORMACI,PRESTACIÓN DE SERVICIOS COMO AUXILIAR DE ENFERMERÍA EN EL PROCESO DE EQUIPOS BÁSICOS EN SALUD DE LA SUBGERENCIA COMUNITARIA DE LA EMPRESA SOCIAL DEL ESTADO REGIÓN DE SALUD SOACHA DE ACUERDO AL REQUERIMIENTO INSTITUCIONAL EN DESARROLLO DE LA RESOLUCIÓN 1010 DE 2025 EMITIDA POR EL MINISTERIO DE SALUD,107,2026,3,1,2.1014358096011004E8,3635,0.04
Santander,E.S.E HOSPITAL UNIVERSITARIO DE SANTANDER,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,27000000,0,2026-03-03T00:00:00.000Z,2026-03-03T00:00:00.000Z,2026-09-02T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES DE APOYO A LA OFICINA ASESORA JURÍDICA EN EL PROCESO DE GESTIÓN DE ADQUISICIÓN DE BIENES; SERVICIOS Y OBRAS DE LA E.S.E HOSPITAL UNIVERSITARIO DE SANTANDER,PRESTACIÓN DE SERVICIOS PROFESIONALES DE APOYO A LA OFICINA ASESORA JURÍDICA EN EL PROCESO DE GESTIÓN DE ADQUISICIÓN DE BIENES; SERVICIOS Y OBRAS DE LA E.S.E HOSPITAL UNIVERSITARIO DE SANTANDER,183,2026,3,1,2.540564492865275E8,2635,0.11
Tolima,HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA E.S.E,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,7175000,0,2026-03-02T00:00:00.000Z,2026-03-02T00:00:00.000Z,2026-03-26T00:00:00.000Z,"PRESTACIÓN DE LOS SERVICIOS PROFESIONALES DE UN MEDICO 
ARA LLEVAR A CABO EL PROCEDIMIENTO DE CERTIFICACIÓN DE 
DISCAPACIDAD Y LA IMPLEMENTACIÓN DEL REGISTRO DE 
LOCALIZACIÓN Y CARACTERIZACIÓN DE PERSONAS CON 
DISCAPACIDAD SEGUN RESOLUCION 386 DEL 11 DE FEBRERO DE 
2026","PRESTACIÓN DE LOS SERVICIOS PROFESIONALES DE UN MEDICO 
ARA LLEVAR A CABO EL PROCEDIMIENTO DE CERTIFICACIÓN DE 
DISCAPACIDAD Y LA IMPLEMENTACIÓN DEL REGISTRO DE 
LOCALIZACIÓN Y CARACTERIZACIÓN DE PERSONAS CON 
DISCAPACIDAD SEGUN RESOLUCION 386 DEL 11 DE FEBRERO DE 
2026",24,2026,3,1,2.554871704802176E8,2022,0.03
Santander,ALCALDIA MUNICIPAL DE MALAGA,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,Modificado,Si,,27469752,0,2026-03-02T00:00:00.000Z,2026-03-03T00:00:00.000Z,2026-04-03T00:00:00.000Z,SUMINISTRO DE BIENES Y SERVICIOS PARA BRINDAR EL APOYO LOGÍSTICO EN EL MARCO DE LA JORNADA ELECTORAL LEGISLATIVA EN EL MES DE MARZO DEL AÑO 2026; EN ARTICULACIÓN CON LA REGISTRADURÍA MUNICIPAL DE MÁLAGA - SANTANDER,SUMINISTRO DE BIENES Y SERVICIOS PARA BRINDAR EL APOYO LOGÍSTICO EN EL MARCO DE LA JORNADA ELECTORAL LEGISLATIVA EN EL MES DE MARZO DEL AÑO 2026; EN ARTICULACIÓN CON LA REGISTRADURÍA MUNICIPAL DE MÁLAGA - SANTANDER,31,2026,3,0,2.540564492865275E8,2635,0.11
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.**,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,Modificado,No,,10508400,0,2026-03-01T00:00:00.000Z,2026-03-01T00:00:00.000Z,2026-07-01T00:00:00.000Z,PRESTAR SERVICIOS COMO TECNICO DE APOYO A LA GESTION EN EL MARCO DEL CONTRATO INTERADMINISTRATIVO VIGENTE SUSCRITO ENTRE TRANSMILENIO S.A. Y LA SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,PRESTAR SERVICIOS COMO TECNICO DE APOYO A LA GESTION EN EL MARCO DEL CONTRATO INTERADMINISTRATIVO VIGENTE SUSCRITO ENTRE TRANSMILENIO S.A. Y LA SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,122,2026,3,1,5.57940873615632E8,8393,0.02
Norte de Santander,MUNICIPIO DE VILLA DEL ROSARIO**,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Inversión,78000000,39000000,2026-02-27T00:00:00.000Z,2026-03-04T00:00:00.000Z,2026-05-03T00:00:00.000Z,AUDITORÍA DE INSPECCIÓN; VIGILANCIA Y CONTROL - SEGUIMIENTO AL ASEGURAMIENTO Y ACCESO OPORTUNO Y DE CALIDAD A LAS EMPRESAS PROMOTORAS DE SALUD DEL RÉGIMEN CONTRIBUTIVO Y SUBSIDIADO DENTRO DEL MUNICIPIO DE VILLA DEL ROSARIO; BAJO LOS PRINCIPIOS DE CALIDAD; OPORTUNIDAD; EFICIENCIA Y EFICACIA Y SU NORMATIVIDAD VIGENTE,AUDITORÍA DE INSPECCIÓN; VIGILANCIA Y CONTROL - SEGUIMIENTO AL ASEGURAMIENTO Y ACCESO OPORTUNO Y DE CALIDAD A LAS EMPRESAS PROMOTORAS DE SALUD DEL RÉGIMEN CONTRIBUTIVO Y SUBSIDIADO DENTRO DEL MUNICIPIO DE VILLA DEL ROSARIO; BAJO LOS PRINCIPIOS DE CALIDAD; OPORTUNIDAD; EFICIENCIA Y EFICACIA Y SU NORM,60,2026,2,0,2.0313079243196437E8,2021,0.38
Antioquia,EMPRESA AUTONOMA GUATAPE,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Otro,Contratación régimen especial (con ofertas),En ejecución,Si,Inversión,463346777,0,2026-02-27T00:00:00.000Z,2026-02-27T00:00:00.000Z,2026-05-27T00:00:00.000Z,"SUMINISTRO E INSTALACIÓN DE POSTERÍA
PARA LA EXPANSIÓN EN ZONA RURAL DE LA
RED DE FIBRA ÓPTICA DEL MUNICIPIO DE SAN
VICENTE FERRER- ANTIOQUIA","SUMINISTRO E INSTALACIÓN DE POSTERÍA
PARA LA EXPANSIÓN EN ZONA RURAL DE LA
RED DE FIBRA ÓPTICA DEL MUNICIPIO DE SAN
VICENTE FERRER- ANTIOQUIA",89,2026,2,1,3.077974599038113E8,4959,1.51
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E. (OFICIAL),Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,8040309,0,2026-02-27T00:00:00.000Z,2026-02-27T00:00:00.000Z,2026-05-31T00:00:00.000Z,Prestar servicios profesionales o de apoyo a la gestión administrativa y/o asistencial en la SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E.,Prestar servicios profesionales o de apoyo a la gestión administrativa y/o asistencial en la SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E.,93,2026,2,1,5.57940873615632E8,8393,0.01
Cundinamarca,INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE COTA CUNDINAMARCA,deportes,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,Modificado,No,,49000000,14989335,2026-02-27T00:00:00.000Z,2026-03-02T00:00:00.000Z,2026-12-01T00:00:00.000Z,"CONTRATO DE PRESTACION DE SERVICIOS PARA REALIZAR EL MANTENIMIENTO 
MECANICO PREVENTIVO; REPARACION EN GENERAL; CON INCLUSION DE REPUESTOS 
NECESARIOS PARA EL CORRECTO FUNCIONAMIENTO DE LAS BICICLETAS DE CICLISMO DE 
RUTA Y CICLOMONTAÑISMO; ASI COMO EL SUMINISTRO DE IMPLEMENTOS DEPORTIVOS 
PARA EL INCENTIVO PARA LOS USUARIOS DEL PROGRAMA DE FORMACION DEPORTIVA Y 
EVENTOS DEL INSTITUTO MUNICIPAL DE RECREACIÓN Y DEPORTE DE COTA","CONTRATO DE PRESTACION DE SERVICIOS PARA REALIZAR EL MANTENIMIENTO 
MECANICO PREVENTIVO; REPARACION EN GENERAL; CON INCLUSION DE REPUESTOS 
NECESARIOS PARA EL CORRECTO FUNCIONAMIENTO DE LAS BICICLETAS DE CICLISMO DE 
RUTA Y CICLOMONTAÑISMO; ASI COMO EL SUMINISTRO DE IMPLEMENTOS DEPORTIVOS 
PARA EL I",274,2026,2,0,2.1014358096011004E8,3635,0.23
Cauca,HOSPITAL SUSANA LOPEZ DE VALENCIA,Salud y Protección Social,Territorial,Corporación Autónoma,Descentralizada,Suministros,Contratación régimen especial,En ejecución,Si,Funcionamiento,529196598,280470148,2026-02-27T00:00:00.000Z,2026-03-04T00:00:00.000Z,2026-10-16T00:00:00.000Z,SUMINISTRO DE ELEMENTOS DE ASEO Y PLÁSTICOS ENTRE OTROS PARA EL ÁREA DE ALMACÉN DEL HOSPITAL SUSANA LÓPEZ DE VALENCIA E.S.E.,SUMINISTRO DE ELEMENTOS DE ASEO Y PLÁSTICOS ENTRE OTROS PARA EL ÁREA DE ALMACÉN DEL HOSPITAL SUSANA LÓPEZ DE VALENCIA E.S.E.,226,2026,2,1,1.9055105056899488E8,1174,2.78
Tolima,GOBIERNO DEPARTAMENTAL,Servicio Público,Territorial,Ejecutivo,Centralizada,Otro,Contratación régimen especial (con ofertas),Modificado,No,Inversión,749400000,0,2026-02-27T00:00:00.000Z,2026-03-05T00:00:00.000Z,2026-09-28T00:00:00.000Z,FORTALECIMIENTO DE LAS EXPRESIONES ARTÍSTICAS DEL DEPARTAMENTO DEL TOLIMA MEDIANTE EL APOYO AL DESARROLLO DEL PROGRAMA FORMATIVOS SUBREGIONAL,FORTALECIMIENTO DE LAS EXPRESIONES ARTÍSTICAS DEL DEPARTAMENTO DEL TOLIMA MEDIANTE EL APOYO AL DESARROLLO DEL PROGRAMA FORMATIVOS SUBREGIONAL,207,2026,2,1,2.554871704802176E8,2022,2.93
Magdalena,HOSPITAL SAN CRISTOBAL DE CIENAGA EMPRESA SOCIAL DEL ESTADO,Salud y Protección Social,Territorial,Corporación Autónoma,Descentralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,18060000,0,2026-02-27T00:00:00.000Z,2026-02-27T00:00:00.000Z,2026-05-21T00:00:00.000Z,PRESTACION DE SERVICIOS PROFESIONALES COMO ODONTOLOGO PARA DESARROLLAR ACTIVIDADES RELACIONADAS CON EL PROGRAMA DE EQUIPOS BASICOS EN SALUD (RESOLUCION  0711 DEL 2025),PRESTACION DE SERVICIOS PROFESIONALES COMO ODONTOLOGO PARA DESARROLLAR ACTIVIDADES RELACIONADAS CON EL PROGRAMA DE EQUIPOS BASICOS EN SALUD (RESOLUCION  0711 DEL 2025),83,2026,2,1,7.677943580718768E7,3506,0.24
Norte de Santander,E.S.E. HOSPITAL REGIONAL SUR ORIENTAL,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,12000000,12000000,2026-02-27T00:00:00.000Z,2026-03-01T00:00:00.000Z,2026-04-30T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MÉDICO PARA LA EJECUCIÓN DE LAS ACCIONES INTEGRALES DE ATENCIÓN EN SALUD; PROMOCIÓN; PREVENCIÓN Y CONTROL DEL RIESGO EN EL MARCO EN LAS JORNADAS DE ATENCIÓN EXTRAMURAL EN SALUD CONTRATADAS CON LA NUEVA EPS (EAES) EN EL MUNICIPIO DE BOCHALEMA; CONFORME A LOS LINEAMIENTOS TÉCNICO-OPERATIVOS Y METAS ESTABLECIDAS POR LA E.S.E. HOSPITAL REGIONAL SUR ORIENTAL,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MÉDICO PARA LA EJECUCIÓN DE LAS ACCIONES INTEGRALES DE ATENCIÓN EN SALUD; PROMOCIÓN; PREVENCIÓN Y CONTROL DEL RIESGO EN EL MARCO EN LAS JORNADAS DE ATENCIÓN EXTRAMURAL EN SALUD CONTRATADAS CON LA NUEVA EPS (EAES) EN EL MUNICIPIO DE BOCHALEMA; CONFORME A LOS,60,2026,2,1,2.0313079243196437E8,2021,0.06
,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE ARBELAEZ,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,20754030,0,2026-02-27T00:00:00.000Z,2026-02-27T00:00:00.000Z,2026-12-31T00:00:00.000Z,"LA PRESTACION DE SERVICIOS DE APOYO COMO
CONDUCTOR DEL CENTRO DE SALUD DE SAN BERNARDO
ADSCRITO A LA ESE HOSPITAL SAN ANTONIO DE
ARBELÁEZ. SEGÚN CONVENIO INTERADMINISTRATIVO N°
1004 DE 2025","LA PRESTACION DE SERVICIOS DE APOYO COMO
CONDUCTOR DEL CENTRO DE SALUD DE SAN BERNARDO
ADSCRITO A LA ESE HOSPITAL SAN ANTONIO DE
ARBELÁEZ. SEGÚN CONVENIO INTERADMINISTRATIVO N°
1004 DE 2025",307,2026,2,1,,,
Cundinamarca,ALCALDIA MUNICIPAL DE PUERTO SALGAR,Servicio Público,Territorial,Ejecutivo,Centralizada,Otro,Contratación régimen especial,En ejecución,No,Inversión,235320000,103082100,2026-02-26T00:00:00.000Z,2026-03-03T00:00:00.000Z,2026-10-02T00:00:00.000Z,AUNAR ESFUERZOS TÉCNICOS; ECONÓMICOS Y ADMINISTRATIVOS PARA PRESTAR APOYO EN LABORES DE PREVENCIO Y ATENCION DE EMERGENCIAS; DESASTRES Y SITUACIONES DE RIESGO EN EL MUNICIPIO DE PUERTO SALGAR; CUNDINAMARCA; EN FUNCION DE LO ESTABLECIDO EN LA LEY 1575 DEL 2012,AUNAR ESFUERZOS TÉCNICOS; ECONÓMICOS Y ADMINISTRATIVOS PARA PRESTAR APOYO EN LABORES DE PREVENCIO Y ATENCION DE EMERGENCIAS; DESASTRES Y SITUACIONES DE RIESGO EN EL MUNICIPIO DE PUERTO SALGAR; CUNDINAMARCA; EN FUNCION DE LO ESTABLECIDO EN LA LEY 1575 DEL 2012,213,2026,2,1,2.1014358096011004E8,3635,1.12
Boyacá,MPIO DE STA MARIA,Hacienda y Crédito Público,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Funcionamiento,14797650,1479765,2026-02-26T00:00:00.000Z,2026-02-27T00:00:00.000Z,2026-12-26T00:00:00.000Z,PRESTACIÓN DEL SERVICIO DE INTERNET BANDA ANCHA PARA LAS DEPENDENCIAS DE LA ADMINISTRACIÓN MUNICIPAL E IMPLEMENTACIÓN PUNTO A PUNTO EN FIBRA ÓPTICA AL CENTRO POETA EN LA CASA DE LA CULTURA DE SANTA MARÍA - BOYACÁ,PRESTACIÓN DEL SERVICIO DE INTERNET BANDA ANCHA PARA LAS DEPENDENCIAS DE LA ADMINISTRACIÓN MUNICIPAL E IMPLEMENTACIÓN PUNTO A PUNTO EN FIBRA ÓPTICA AL CENTRO POETA EN LA CASA DE LA CULTURA DE SANTA MARÍA - BOYACÁ,302,2026,2,0,2.231946501464273E8,2841,0.07
Cauca,ESTADO SURORIENTE ESE,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,terminado,No,,6250000,0,2026-02-26T00:00:00.000Z,2026-02-26T00:00:00.000Z,2026-05-11T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO GESTOR COMUNITARIO PARA LA GESTIÓN DE LAS ATENCIONES INDIVIDUALES Y OTRAS ATENCIONES EN SALUD; DERIVADOS DE LOS PLANES DE CUIDADO EN EL TERRITORIO NORTE DEL MUNICIPIO LA VEGA ZONA RURAL CON LOS EBS CONFORMADOS POR LA EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E.; SIGUIENDO LOS LINEAMIENTOS TÉCNICO-OPERATIVOS DISPUESTOS PARA LOS EQUIPOS BÁSICOS DE SALUD; EN EL MARCO DE LA RESOLUCIÓN 1010 DE 2025,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO GESTOR COMUNITARIO PARA LA GESTIÓN DE LAS ATENCIONES INDIVIDUALES Y OTRAS ATENCIONES EN SALUD; DERIVADOS DE LOS PLANES DE CUIDADO EN EL TERRITORIO NORTE DEL MUNICIPIO LA VEGA ZONA RURAL CON LOS EBS CONFORMADOS POR LA EMPRESA SOCIAL DEL ESTADO SURORI,74,2026,2,1,1.9055105056899488E8,1174,0.03
Norte de Santander,E.S.E. HOSPITAL REGIONAL SUR ORIENTAL,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,19950000,4200000,2026-02-26T00:00:00.000Z,2026-02-26T00:00:00.000Z,2026-12-10T00:00:00.000Z,PRESTAR LOS SERVICIOS COMO AUXILIAR DE ENFERMERÍA; PARA LA EJECUCIÓN DE ACCIONES DE PROMOCIÓN DE LA SALUD; GESTIÓN DEL RIESGO EN SALUD Y PREVENCIÓN DE ENFERMEDADES; EN EL MARCO DE LA DIMENSIÓN DE VIDA SALUDABLE Y CONDICIONES NO TRANSMISIBLES; DE CONFORMIDAD CON LOS LINEAMIENTOS DEL PLAN DE INTERVENCIONES COLECTIVAS (PIC)  VIGENCIA 2026; EN EL MUNICIPIO DE RAGONVALIA; Y AQUELLAS QUE DE ELLA SE DESPRENDAN.,PRESTAR LOS SERVICIOS COMO AUXILIAR DE ENFERMERÍA; PARA LA EJECUCIÓN DE ACCIONES DE PROMOCIÓN DE LA SALUD; GESTIÓN DEL RIESGO EN SALUD Y PREVENCIÓN DE ENFERMEDADES; EN EL MARCO DE LA DIMENSIÓN DE VIDA SALUDABLE Y CONDICIONES NO TRANSMISIBLES; DE CONFORMIDAD CON LOS LINEAMIENTOS DEL PLAN DE INTERVENC,287,2026,2,1,2.0313079243196437E8,2021,0.1
,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE ARBELAEZ,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,4140000,0,2026-02-25T00:00:00.000Z,2026-02-25T00:00:00.000Z,2026-02-28T00:00:00.000Z,"LA PRESTACIÓN DE SERVICIOS PROFESIONALES COMO
PSICOLOGO DE LA ESE HOSPITAL SAN ANTONIO DE ARBELAEZ RECURSOS PROPIOS","LA PRESTACIÓN DE SERVICIOS PROFESIONALES COMO
PSICOLOGO DE LA ESE HOSPITAL SAN ANTONIO DE ARBELAEZ RECURSOS PROPIOS",3,2026,2,1,,,
Antioquia,MUNICIPIO DE TAMESIS,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,Inversión,4300854,0,2026-02-25T00:00:00.000Z,2026-02-25T00:00:00.000Z,2026-03-16T00:00:00.000Z,"ADQUISICIÓN DE PLÁNTULAS Y SEMILLAS
PARA EL FORTALECIMIENTO DE PROCESOS PRODUCTIVOS; AGROECOLÓGICOS Y DE SEGURIDAD
ALIMENTARIA EN EL MUNICIPIO DE TÁMESIS.","ADQUISICIÓN DE PLÁNTULAS Y SEMILLAS
PARA EL FORTALECIMIENTO DE PROCESOS PRODUCTIVOS; AGROECOLÓGICOS Y DE SEGURIDAD
ALIMENTARIA EN EL MUNICIPIO DE TÁMESIS.",19,2026,2,0,3.077974599038113E8,4959,0.01
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.**,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,16153852,0,2026-02-25T00:00:00.000Z,2026-02-25T00:00:00.000Z,2026-06-30T00:00:00.000Z,PRESTAR SERVICIOS COMO PROFESIONAL UNIVERSITARIO DE APOYO A LA GESTIÓN ASISTENCIAL EN LAS ÁREAS ASIGNADAS POR LA SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E,PRESTAR SERVICIOS COMO PROFESIONAL UNIVERSITARIO DE APOYO A LA GESTIÓN ASISTENCIAL EN LAS ÁREAS ASIGNADAS POR LA SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E,125,2026,2,1,5.57940873615632E8,8393,0.03
Atlántico,MUNICIPIO DE SOLEDAD,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Inversión,7500000,0,2026-02-25T00:00:00.000Z,2026-02-27T00:00:00.000Z,2026-05-26T00:00:00.000Z,"PRESTACION DE SERVICIOS PROFESIONALES O APOYO A LA GESTION PARA LA EJECUCION DE ACCIONES CONTEMPLADAS EN EL
PLAN DE ACCION EN SALUD VIGENCIA 2026 DEL MUNICIPIO DE
SOLEDAD ATLÁNTICO","PRESTACION DE SERVICIOS PROFESIONALES O APOYO A LA GESTION PARA LA EJECUCION DE ACCIONES CONTEMPLADAS EN EL
PLAN DE ACCION EN SALUD VIGENCIA 2026 DEL MUNICIPIO DE
SOLEDAD ATLÁNTICO",88,2026,2,1,3.657421074976415E8,1696,0.02
Caldas,HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Compraventa,Contratación régimen especial,En ejecución,Si,Funcionamiento,33254550,0,2026-02-24T00:00:00.000Z,2026-02-24T00:00:00.000Z,2026-06-04T00:00:00.000Z,CONTRATO DE COMPRAVENTA REPUESTO CAJA DE LAMPARA XENON DE 300W PARA VARIO 700,CONTRATO DE COMPRAVENTA REPUESTO CAJA DE LAMPARA XENON DE 300W PARA VARIO 700,100,2026,2,1,1.3881947553267974E8,1836,0.24
Magdalena,E.S.E. HOSPITAL LOCAL DE ZONA BANANERA,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,1900000,0,2026-02-24T00:00:00.000Z,2026-02-24T00:00:00.000Z,2026-02-28T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PARA LA EJECUCIÓN Y DESARROLLO DEL PROCESO INTEGRAL DE ATENCIÓN EN SALUD COMO AUXILIAR DE ENFERMERÍA EN EL ÁREA DE LABORATORIO CLINICO  O DONDE SE REQUIERA; SEGÚN LA NECESIDAD DEL SERCVICIOS DE LA ESE HOSPITAL LOCAL ZONA BANANERA.,PRESTACIÓN DE SERVICIOS PARA LA EJECUCIÓN Y DESARROLLO DEL PROCESO INTEGRAL DE ATENCIÓN EN SALUD COMO AUXILIAR DE ENFERMERÍA EN EL ÁREA DE LABORATORIO CLINICO  O DONDE SE REQUIERA; SEGÚN LA NECESIDAD DEL SERCVICIOS DE LA ESE HOSPITAL LOCAL ZONA BANANERA.,4,2026,2,1,7.677943580718768E7,3506,0.02
Cundinamarca,ALCALDIA MUNICIPAL DE EL COLEGIO,Servicio Público,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Inversión,49025340,20754000,2026-02-24T00:00:00.000Z,2026-02-24T00:00:00.000Z,2026-08-23T00:00:00.000Z,PRESTAR SERVICIO DE HOSPEDAJE Y SUMINISTRO DE ALIMENTACIÓN PARA LA FUERZA PUBLICA QUE PRESTA APOYO EN EL MUNICIPIO DE EL COLEGIO; A CARGO DE LA SECRETARIA DE GOBIERNO Y DESARROLLO INSTITUCIONAL,PRESTAR SERVICIO DE HOSPEDAJE Y SUMINISTRO DE ALIMENTACIÓN PARA LA FUERZA PUBLICA QUE PRESTA APOYO EN EL MUNICIPIO DE EL COLEGIO; A CARGO DE LA SECRETARIA DE GOBIERNO Y DESARROLLO INSTITUCIONAL,180,2026,2,0,2.1014358096011004E8,3635,0.23
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,7857973,0,2026-02-23T00:00:00.000Z,2026-02-23T00:00:00.000Z,2026-05-31T00:00:00.000Z,Prestar servicios de apoyo a la gestión administrativa y/o asistencial en la Dirección Administrativa ; dentro de los diferentes procesos y procedimientos de la SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E. de acuerdo al requerimiento institucional.,Prestar servicios de apoyo a la gestión administrativa y/o asistencial en la Dirección Administrativa ; dentro de los diferentes procesos y procedimientos de la SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E. de acuerdo al requerimiento institucional.,97,2026,2,1,5.57940873615632E8,8393,0.01
Putumayo,DEPARTAMENTO DE POLICIA PUTUMAYO,defensa,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,12393335,0,2026-02-23T00:00:00.000Z,2026-02-23T00:00:00.000Z,2026-07-24T00:00:00.000Z,PRESTACION DE SERVICIOS COMO TECNICO AUXILIAR DE ENFERMERIA PARA EL AREA DE PROCEDIMIENTOS MENORES; EN LA UNIDAD PRESTADORA DE SALUD TIPO B PUTUMAYO.,PRESTACION DE SERVICIOS COMO TECNICO AUXILIAR DE ENFERMERIA PARA EL AREA DE PROCEDIMIENTOS MENORES; EN LA UNIDAD PRESTADORA DE SALUD TIPO B PUTUMAYO.,151,2026,2,1,2.2260461932087228E8,321,0.06
Antioquia,BIBLIOTECA PUBLICA PILOTO DE MEDELLIN PARA AMERICA LATINA,Cultura,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,Modificado,Si,Inversión,34975428,34948202,2026-02-20T00:00:00.000Z,2026-02-23T00:00:00.000Z,2026-04-09T00:00:00.000Z,Servicios de transporte en diferentes modalidades para el personal; actividades y eventos de la Biblioteca Pública Piloto de Medellín y de los diferentes proyectos que ejecuta.,Servicios de transporte en diferentes modalidades para el personal; actividades y eventos de la Biblioteca Pública Piloto de Medellín y de los diferentes proyectos que ejecuta.,45,2026,2,0,3.077974599038113E8,4959,0.11
