departamento,nombre_entidad,sector,orden,rama,entidad_centralizada,tipo_de_contrato,modalidad_de_contratacion,estado_contrato,es_pyme,destino_gasto,valor_del_contrato,valor_pagado,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,objeto_del_contrato,descripcion_del_proceso,duracion_dias,anio_firma,mes_firma,es_directa,valor_promedio_depto,n_contratos_depto,ratio_vs_depto
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E. (OFICIAL),Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,Modificado,No,,3413814,0,2026-03-17T00:00:00.000Z,2026-03-17T00:00:00.000Z,2026-05-31T00:00:00.000Z,Prestar servicios profesionales o de apoyo a la gestión administrativa y/o asistencial en la SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E.,Prestar servicios profesionales o de apoyo a la gestión administrativa y/o asistencial en la SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E.,75,2026,3,1,5.57940873615632E8,8393,0.01
Antioquia,ALCALDIA MUNICIPIO DE SONSON,No aplica/No pertenece,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,Inversión,23000000,0,2026-03-16T00:00:00.000Z,2026-03-16T00:00:00.000Z,2026-07-16T00:00:00.000Z,ARRENDAMIENTO OPERATIVO DE UN VEHÍCULO AUTOMOTOR PARA EL TRASPORTE DE PERSONAL ADSCRITO A LA SECRETARIA DE SALUD EN DESARROLLO DE ACCIONES DE LA VIGILANCIA EPIDEMIOLOGICA; EN EL MUNICIPIO DE SONSÓN,ARRENDAMIENTO OPERATIVO DE UN VEHÍCULO AUTOMOTOR PARA EL TRASPORTE DE PERSONAL ADSCRITO A LA SECRETARIA DE SALUD EN DESARROLLO DE ACCIONES DE LA VIGILANCIA EPIDEMIOLOGICA; EN EL MUNICIPIO DE SONSÓN,122,2026,3,0,3.077974599038113E8,4959,0.07
Meta,HOSPITAL DE CASTILLA LA NUEVA EMPRESA SOCIAL DEL ESTADO,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,12600000,6300000,2026-03-16T00:00:00.000Z,2026-03-16T00:00:00.000Z,2026-05-09T00:00:00.000Z,PRESTAR SERVICIOS COMO PROFESIONAL DE ODONTOLOGÍA EN EL HOSPITAL DE CASTILLA LA NUEVA PARA LA CONFORMACION; OPERACIÓN Y SEGUIMIENTO A EQUIPOS BASICOS DE SALUD EN EL ÁREA RURAL; EN LA IMPLEMENTACION DE LA ESTRATEGIA DE ATENCIÓN PRIMARIA EN SALUD CONFORME A LOS LINEAMIENTOS EMITIDOS POR EL MINISTERIO DE SALUD Y PROTECCION SOCIAL,PRESTAR SERVICIOS COMO PROFESIONAL DE ODONTOLOGÍA EN EL HOSPITAL DE CASTILLA LA NUEVA PARA LA CONFORMACION; OPERACIÓN Y SEGUIMIENTO A EQUIPOS BASICOS DE SALUD EN EL ÁREA RURAL; EN LA IMPLEMENTACION DE LA ESTRATEGIA DE ATENCIÓN PRIMARIA EN SALUD CONFORME A LOS LINEAMIENTOS EMITIDOS POR EL MINISTERIO,54,2026,3,1,2.278074871755618E8,2136,0.06
Antioquia,EMPRESA DE DESARROLLO URBANO DE MEDELLIN,"Vivienda, Ciudad y Territorio",Territorial,Ejecutivo,Descentralizada,Otro,Contratación régimen especial,En ejecución,No,Inversión,138381368,0,2026-03-16T00:00:00.000Z,2026-04-06T00:00:00.000Z,2026-05-05T00:00:00.000Z,"SUMINISTRO DE ACTIVIDADES SILVICULTURALES EN EL PROYECTO INSTITUCIÓN EDUCATIVA
BENJAMÍN HERRERA; SECCIÓN ESCUELA SANTÍSIMA TRINIDAD","SUMINISTRO DE ACTIVIDADES SILVICULTURALES EN EL PROYECTO INSTITUCIÓN EDUCATIVA
BENJAMÍN HERRERA; SECCIÓN ESCUELA SANTÍSIMA TRINIDAD",29,2026,3,1,3.077974599038113E8,4959,0.45
Magdalena,E.S.E. HOSPITAL FRAY LUIS DE LEON,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,2000000,0,2026-03-15T00:00:00.000Z,2026-03-15T00:00:00.000Z,2026-04-15T00:00:00.000Z,PRESTACIÓN DE SERVICIOS A LA ESE HOSPITAL FRAY LUIS DE LEON DE PLATO-MAGDALENA COMO GESTOR COMUNITARIO EN EL MARCO DE LA EJECUCION DEL PROGRAMA DENOMINADO EQUIPOS BASICOS EN SALUD (EBS) RESOLUCION 711 DEL MINSALUD DE 2025,PRESTACIÓN DE SERVICIOS A LA ESE HOSPITAL FRAY LUIS DE LEON DE PLATO-MAGDALENA COMO GESTOR COMUNITARIO EN EL MARCO DE LA EJECUCION DEL PROGRAMA DENOMINADO EQUIPOS BASICOS EN SALUD (EBS) RESOLUCION 711 DEL MINSALUD DE 2025,31,2026,3,1,7.677943580718768E7,3506,0.03
Antioquia,MUNICIPIO DE ZARAGOZA,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,Inversión,19508251,19508251,2026-03-13T00:00:00.000Z,2026-03-16T00:00:00.000Z,2026-03-25T00:00:00.000Z,SUMINISTRO DE BALINERAS (RODAMIENTOS) Y ELEMENTOS ASOCIA DOS REQUERIDOS PARA EL MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS EQUIPOS ELECTROMECÁNICOS DE LA PLANTA DE TRATAMIENTO DE AGUA POTABLE (PTAP) DEL SISTEMA DE ACUEDUCTO MUNICIPAL; CON EL FIN DE GARANTIZAR LA CONTINUIDAD OPERATIVA DEL SISTEMA; LA EFICIENCIA EN LA PRESTACIÓN DEL SERVICIO PÚBLICO DOMICILIARIO DE ACUEDUCTO Y EL CUMPLIMIENTO DE LA NORMATIVIDAD VIGENTE EN MATERIA DE CALIDAD DEL AGUA PARA CONSUMO HUMANO,SUMINISTRO DE BALINERAS (RODAMIENTOS) Y ELEMENTOS ASOCIA DOS REQUERIDOS PARA EL MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS EQUIPOS ELECTROMECÁNICOS DE LA PLANTA DE TRATAMIENTO DE AGUA POTABLE (PTAP) DEL SISTEMA DE ACUEDUCTO MUNICIPAL; CON EL FIN DE GARANTIZAR LA CONTINUIDAD OPERATIVA DEL SISTEMA;,9,2026,3,0,3.077974599038113E8,4959,0.06
Tolima,SENA REGIONAL TOLIMA 1,Trabajo,Nacional,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,Inversión,175090500,0,2026-03-13T00:00:00.000Z,2026-03-20T00:00:00.000Z,2026-07-18T00:00:00.000Z,CONTRATAR EL SUMINISTRO A MONTO AGOTABLE DE ALIMENTOS BALANCEADOS Y SUPLEMENTOS ALIMENTICIOS PARA LOS SEMOVIENTES DE LAS UNIDADES PECUARIAS DEL CENTRO AGROPECUARIO LA GRANJA SENA EL ESPINAL - TOLIMA; VIGENCIA 2026,CONTRATAR EL SUMINISTRO A MONTO AGOTABLE DE ALIMENTOS BALANCEADOS Y SUPLEMENTOS ALIMENTICIOS PARA LOS SEMOVIENTES DE LAS UNIDADES PECUARIAS DEL CENTRO AGROPECUARIO LA GRANJA SENA EL ESPINAL - TOLIMA; VIGENCIA 2026,120,2026,3,0,2.554871704802176E8,2022,0.69
Vichada,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE PUERTO CARREÑO1,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,6300000,0,2026-03-13T00:00:00.000Z,2026-03-13T00:00:00.000Z,2026-03-31T00:00:00.000Z,PRESTACION DE SERVICIOS PROFESIONALES COMO PSICOLOGO DE LOS EQUIPOS BASICOS DE ATENCION EN SALUD PARA LA EJECUCION DE ACTIVIDADES DE ACUERDO A LOS LINEAMIENTOS DEL MINISTERIO DE SALUD Y PROTECCION SOCIAL EN EL MUNICIPIO DE PUERTO CARREÑO PARA LA ESE HOSPITAL SAN JUAN DE DIOS,PRESTACION DE SERVICIOS PROFESIONALES COMO PSICOLOGO DE LOS EQUIPOS BASICOS DE ATENCION EN SALUD PARA LA EJECUCION DE ACTIVIDADES DE ACUERDO A LOS LINEAMIENTOS DEL MINISTERIO DE SALUD Y PROTECCION SOCIAL EN EL MUNICIPIO DE PUERTO CARREÑO PARA LA ESE HOSPITAL SAN JUAN DE DIOS,18,2026,3,1,2.7632764037514653E7,853,0.23
Distrito Capital de Bogotá,CANAL CAPITAL,Cultura,Territorial,Corporación Autónoma,Centralizada,Otro,Contratación régimen especial (con ofertas),Modificado,No,,937944249,0,2026-03-13T00:00:00.000Z,2026-03-17T00:00:00.000Z,2026-11-30T00:00:00.000Z,"486DPR - Proveer bajo la modalidad de administración delegada; los bienes y servicios
logísticos; técnicos y humanos que se requieran para la preproducción; producción; posproducción; circulación;
promoción y servicios conexos de las producciones audiovisuales para todas las plataformas de Canal Capital y
sus otras señales; incluidos los proyectos del Plan de inversión financiados a través de la Resolución 00012 de
2026 del Fondo Único de Tecnologías de la Información y las Comunicaciones FUTIC","486DPR - Proveer bajo la modalidad de administración delegada; los bienes y servicios
logísticos; técnicos y humanos que se requieran para la preproducción; producción; posproducción; circulación;
promoción y servicios conexos de las producciones audiovisuales para todas las plataformas de Canal Ca",258,2026,3,1,5.57940873615632E8,8393,1.68
Antioquia,CORPOURABA,Ambiente y Desarrollo Sostenible,Territorial,Corporación Autónoma,Centralizada,Otro,Contratación Directa (con ofertas),En ejecución,No,Inversión,255216000,0,2026-03-13T00:00:00.000Z,2026-03-13T00:00:00.000Z,2026-09-06T00:00:00.000Z,Contrato interadministrativo para el alquiler de camionetas con el fin de garantizar los desplazamientos del personal adscrito a CORPOURABA en la ejecución de sus actividades misionales.,Contrato interadministrativo para el alquiler de camionetas con el fin de garantizar los desplazamientos del personal adscrito a CORPOURABA en la ejecución de sus actividades misionales.,177,2026,3,1,3.077974599038113E8,4959,0.83
Meta,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial,terminado,No,,9450000,3150000,2026-03-13T00:00:00.000Z,2026-03-13T00:00:00.000Z,2026-06-01T00:00:00.000Z,PRESTACION DE SERVICIOS TECNICOS COMO AUXILIAR DE ENFERMERIA PARALA EMPRESA SOCIAL DEL ESTADO DE VILLAVICENCIO EN EL MARCO DE LA EJECUCIÓN DEL CONTRATO INTERADMINISTRATIVO N° 2051 DEL PLAN DE INTERVENCIONES COLECTIVAS,PRESTACION DE SERVICIOS TECNICOS COMO AUXILIAR DE ENFERMERIA PARALA EMPRESA SOCIAL DEL ESTADO DE VILLAVICENCIO EN EL MARCO DE LA EJECUCIÓN DEL CONTRATO INTERADMINISTRATIVO N° 2051 DEL PLAN DE INTERVENCIONES COLECTIVAS,80,2026,3,1,2.278074871755618E8,2136,0.04
Atlántico,INSTITUCION UNIVERSITARIA DE BARRANQUILLA-IUB,Educación Nacional,Territorial,Ejecutivo,Descentralizada,Seguros,Mínima cuantía,En ejecución,No,Funcionamiento,23520000,0,2026-03-12T00:00:00.000Z,2026-03-12T00:00:00.000Z,2026-12-31T00:00:00.000Z,ADQUISICIÓN DE PÓLIZA DE SEGURO PARA RESGUARDAR A LOS ESTUDIANTES EN EL DESARROLLO DE LAS ACTIVIDADES ACADÉMICAS Y PRÁCTICAS PROVENIENTES DEL CONTRATO INTERADMINISTRATIVO N° CD-05-2026-2899 PARA FORTALECER LA EDUCACIÓN MEDIA; A TRAVÉS DEL MEJORAMIENTO DE LAS COMPETENCIAS BÁSICAS A LOS JÓVENES DE GRADO 10 Y 11; PERTENECIENTES A LAS INSTITUCIONES EDUCATIVAS OFICIALES DEL DISTRITO; Y EL DESARROLLO DE UN COMPONENTE ESPECÍFICO DE UN PROGRAMA TÉCNICO LABORAL POR COMPETENCIA PARA FACILITAR EL TRÁNSITO,ADQUISICIÓN DE PÓLIZA DE SEGURO PARA RESGUARDAR A LOS ESTUDIANTES EN EL DESARROLLO DE LAS ACTIVIDADES ACADÉMICAS Y PRÁCTICAS PROVENIENTES DEL CONTRATO INTERADMINISTRATIVO N° CD-05-2026-2899 PARA FORTALECER LA EDUCACIÓN MEDIA; A TRAVÉS DEL MEJORAMIENTO DE LAS COMPETENCIAS BÁSICAS A LOS JÓVENES DE GRA,294,2026,3,0,3.657421074976415E8,1696,0.06
Boyacá,ESE SANTIAGO DE TUNJA *,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,21200000,0,2026-03-11T00:00:00.000Z,2026-03-11T00:00:00.000Z,2026-07-10T00:00:00.000Z,SC- PRESTACIÓN DE SERVICIOS PROFESIONALES COMPLEMENTARIO EN NUTRICIÓN PARA EL PROGRAMA DE FORTALECIMIENTO DE LA GESTIÓN TERRITORIAL EN ATENCIÓN PRIMARIA EN SALUD EN LA ESE SANTIAGO DE TUNJA,SC- PRESTACIÓN DE SERVICIOS PROFESIONALES COMPLEMENTARIO EN NUTRICIÓN PARA EL PROGRAMA DE FORTALECIMIENTO DE LA GESTIÓN TERRITORIAL EN ATENCIÓN PRIMARIA EN SALUD EN LA ESE SANTIAGO DE TUNJA,121,2026,3,1,2.231946501464273E8,2841,0.09
Distrito Capital de Bogotá,AGENCIA NACIONAL DE TIERRAS - ANT,agricultura,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Inversión,42350000,5082000,2026-03-11T00:00:00.000Z,2026-03-13T00:00:00.000Z,2026-07-31T00:00:00.000Z,PRESTAR SERVICIOS PROFESIONALES DE CONSULTORÍA A LA SUBDIRECCIÓN DE PLANEACIÓN OPERATIVA COMO PROFESIONAL JURÍDICO; EN EL DESARROLLO DE LAS ACTIVIDADES RELACIONADAS CON LAS DISTINTAS ETAPAS DE ELABORACIÓN Y EJECUCIÓN DE LOS PLANES DE ORDENAMIENTO SOCIAL DE LA PROPIEDAD RURAL Y PARA LA EJECUCIÓN DE LAS ACTIVIDADES RELACIONADAS CON EL PROCEDIMIENTO ÚNICO DEL PROYECTO DENOMINADO PROGRAMA PARA LA ADOPCIÓN E IMPLEMENTACIÓN DE UN CATASTRO MULTIPROPÓSITO RURAL URBANO; EN EL MARCO DEL CONTRATO DE PRÉSTA,PRESTAR SERVICIOS PROFESIONALES DE CONSULTORÍA A LA SUBDIRECCIÓN DE PLANEACIÓN OPERATIVA COMO PROFESIONAL JURÍDICO; EN EL DESARROLLO DE LAS ACTIVIDADES RELACIONADAS CON LAS DISTINTAS ETAPAS DE ELABORACIÓN Y EJECUCIÓN DE LOS PLANES DE ORDENAMIENTO SOCIAL DE LA PROPIEDAD RURAL Y PARA LA EJECUCIÓN DE L,140,2026,3,1,5.57940873615632E8,8393,0.08
Distrito Capital de Bogotá,DIRECCIÓN DE SANIDAD EJÉRCITO1,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,Funcionamiento,40000000,0,2026-03-10T00:00:00.000Z,2026-03-17T00:00:00.000Z,2026-12-31T00:00:00.000Z,PRESTACIÓN DEL SERVICIO DE DOSIMETRÍA TLD (TERMOLUMINISCENCIA) PERSONAL Y AMBIENTAL CON PERIODICIDAD TRIMESTRAL PARA LOS FUNCIONARIOS EXPUESTOS A RADIACIÓN IONIZANTE DE LOS ESTABLECIMIENTOS DE SANIDAD MILITAR DE LA DIRECCIÓN DE SANIDAD DEL EJÉRCITO A NIVEL NACIONAL,PRESTACIÓN DEL SERVICIO DE DOSIMETRÍA TLD (TERMOLUMINISCENCIA) PERSONAL Y AMBIENTAL CON PERIODICIDAD TRIMESTRAL PARA LOS FUNCIONARIOS EXPUESTOS A RADIACIÓN IONIZANTE DE LOS ESTABLECIMIENTOS DE SANIDAD MILITAR DE LA DIRECCIÓN DE SANIDAD DEL EJÉRCITO A NIVEL NACIONAL,289,2026,3,0,5.57940873615632E8,8393,0.07
,ALCALDÍA MUNICIPAL DE SANTA MARÍA HUILA,Planeación,Territorial,Ejecutivo,Centralizada,Consultoría,Mínima cuantía,En ejecución,No,Inversión,18000000,0,2026-03-10T00:00:00.000Z,2026-03-12T00:00:00.000Z,2026-04-11T00:00:00.000Z,CONSULTORÍA A TODO COSTO PARA REALIZAR LOS ESTUDIOS DE AMENAZA; VULNERABILIDAD Y RIESGO AVR A LOS PREDIOS ALEDAÑOS A LA CARRERA 4° CON CALLE 11 RESPALDO VIVE DIGITAL EN EL MUNICIPIO DE SANTA MARÍA HUILA,CONSULTORÍA A TODO COSTO PARA REALIZAR LOS ESTUDIOS DE AMENAZA; VULNERABILIDAD Y RIESGO AVR A LOS PREDIOS ALEDAÑOS A LA CARRERA 4° CON CALLE 11 RESPALDO VIVE DIGITAL EN EL MUNICIPIO DE SANTA MARÍA HUILA,30,2026,3,0,,,
Putumayo,GOBERNACIÓN DEPARTAMENTO DEL PUTUMAYO,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Selección abreviada subasta inversa,En ejecución,Si,Funcionamiento,917194683,0,2026-03-10T00:00:00.000Z,2026-03-10T00:00:00.000Z,2026-12-31T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE ASEO; CAFETERÍA Y MANTENIMENTO CON PERSONAL CALIFICADO; EN LA GOBERNACIÓN DEL DEPARTAMENTO DEL PUTUMAYO; INCLUYENDO EL SUMINISTRO DE INSUMOS; ELEMENTOS Y EQUIPOS REQUERIDOS PARA TAL FIN,PRESTACIÓN DE SERVICIOS DE ASEO; CAFETERÍA Y MANTENIMENTO CON PERSONAL CALIFICADO; EN LA GOBERNACIÓN DEL DEPARTAMENTO DEL PUTUMAYO; INCLUYENDO EL SUMINISTRO DE INSUMOS; ELEMENTOS Y EQUIPOS REQUERIDOS PARA TAL FIN,296,2026,3,0,2.2260461932087228E8,321,4.12
Antioquia,DISPENSARIO MEDICO DE MEDELLIN//,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,26312000,8008000,2026-03-10T00:00:00.000Z,2026-03-20T00:00:00.000Z,2026-12-31T00:00:00.000Z,PRESTACIÓN DE SERVICIOS TÉCNICOS COMO AUXILIAR DE ENFERMERÍA QUE REQUIERE EL DISPENSARIO MÉDICO DE MEDELLÍN PARA LA REGIONAL 7 DE SANIDAD MILITAR VIGENCIA 2026 PARA BASPC 14,PRESTACIÓN DE SERVICIOS TÉCNICOS COMO AUXILIAR DE ENFERMERÍA QUE REQUIERE EL DISPENSARIO MÉDICO DE MEDELLÍN PARA LA REGIONAL 7 DE SANIDAD MILITAR VIGENCIA 2026 PARA BASPC 14,286,2026,3,1,3.077974599038113E8,4959,0.09
Caquetá,MUNICIPIO DE CURILLO,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Selección abreviada subasta inversa,En ejecución,Si,Inversión,170000000,170000000,2026-03-09T00:00:00.000Z,2026-03-10T00:00:00.000Z,2026-12-31T00:00:00.000Z,ADQUISICION A TODO COSTO DE REPUESTOS Y DEMAS ELEMENTOS PARA LA REHABILITACION Y MANTENIMIENTO CORRECTIVO Y/O PERVENTIVO Y/O RUTINARIO DEL PARQUE AUTOMOTOR UTLIZADO EN EL MEJORAMIENTO DE LA RED VIAL TERCIARIA DEL MUNICIPIO DE CURILLO CAQUETA,ADQUISICION A TODO COSTO DE REPUESTOS Y DEMAS ELEMENTOS PARA LA REHABILITACION Y MANTENIMIENTO CORRECTIVO Y/O PERVENTIVO Y/O RUTINARIO DEL PARQUE AUTOMOTOR UTLIZADO EN EL MEJORAMIENTO DE LA RED VIAL TERCIARIA DEL MUNICIPIO DE CURILLO CAQUETA,296,2026,3,0,1.7326403806709957E8,462,0.98
Cundinamarca,ESE HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES FUNZA DEL MUNICIPIO DE FUNZA,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,Modificado,No,,18000000,0,2026-03-09T00:00:00.000Z,2026-03-09T00:00:00.000Z,2026-05-31T00:00:00.000Z,PRESTACIÓN DE LOS SERVICIOS DE OPTOMETRÍA Y OFTALMOLOGÍA CON DESTINO A LA E.S.E. HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA Y SUS PUESTOS DE SALUD HATO Y SIETE TROJES.,PRESTACIÓN DE LOS SERVICIOS DE OPTOMETRÍA Y OFTALMOLOGÍA CON DESTINO A LA E.S.E. HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA Y SUS PUESTOS DE SALUD HATO Y SIETE TROJES.,83,2026,3,1,2.1014358096011004E8,3635,0.09
,HSVPG,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,Modificado,No,,7500000,0,2026-03-06T00:00:00.000Z,2026-03-07T00:00:00.000Z,2026-06-07T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERÍA PARA EL FORTALECIMIENTO DE LA ATENCIÓN PRIMARIA EN SALUD A TRAVÉS DE LA CONFORMACIÓN Y OPERACIÓN DE EQUIPOS BÁSICO DE SALUD; DE CONFORMIDAD CON LO ESTABLECIDO A TRAVÉS DE LA RESOLUCIÓN NO. 873 DEL 2025 DEL MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL; CON APLICACIÓN PARA LA ESE HOSPITAL SAN VICENTE DE PAÚL DE GÉNOVA; QUINDÍO,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERÍA PARA EL FORTALECIMIENTO DE LA ATENCIÓN PRIMARIA EN SALUD A TRAVÉS DE LA CONFORMACIÓN Y OPERACIÓN DE EQUIPOS BÁSICO DE SALUD; DE CONFORMIDAD CON LO ESTABLECIDO A TRAVÉS DE LA RESOLUCIÓN NO. 873 DEL 2025 DEL MINISTERIO DE SALUD,92,2026,3,1,,,
Casanare,MUNICIPIO DE TAURAMENA,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,Inversión,39357963,3206945,2026-03-06T00:00:00.000Z,2026-03-09T00:00:00.000Z,2026-12-08T00:00:00.000Z,DESARROLLAR ACCIONES DE APOYO A LA SUPERVISIÓN A LA INTERVENTORÍA TÉCNICA; JURÍDICA; FINANCIERA; CONTABLE Y ADMINISTRATIVA DEL CONTRATO POR MEDIO DEL CUAL SE EJECUTA EL PROGRAMA DE ALIMENTACIÓN ESCOLAR EN EL MUNICIPIO DE TAURAMENA,DESARROLLAR ACCIONES DE APOYO A LA SUPERVISIÓN A LA INTERVENTORÍA TÉCNICA; JURÍDICA; FINANCIERA; CONTABLE Y ADMINISTRATIVA DEL CONTRATO POR MEDIO DEL CUAL SE EJECUTA EL PROGRAMA DE ALIMENTACIÓN ESCOLAR EN EL MUNICIPIO DE TAURAMENA,274,2026,3,0,2.0768525613596913E8,1037,0.19
Boyacá,MUNICIPIO DE MONGUI,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,Modificado,Si,Inversión,49025000,0,2026-03-06T00:00:00.000Z,2026-03-06T00:00:00.000Z,2026-12-31T00:00:00.000Z,SUMINISTRO DE COMBUSTIBLE (ACPM CORRIENTE O GASOLINA CORRIENTE) PARA EL FUNCIONAMIENTO DE LOS VEHICULOS Y LA MAQUINARIA DE PROPIEDAD O BAJO CUSTODIA DEL MUNICIPIO DE MONGUI,SUMINISTRO DE COMBUSTIBLE (ACPM CORRIENTE O GASOLINA CORRIENTE) PARA EL FUNCIONAMIENTO DE LOS VEHICULOS Y LA MAQUINARIA DE PROPIEDAD O BAJO CUSTODIA DEL MUNICIPIO DE MONGUI,300,2026,3,0,2.231946501464273E8,2841,0.22
Bolívar,CENTRO DE SALUD CON CAMAS CANTAGALLO L.,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Suministros,Contratación régimen especial,En ejecución,Si,Funcionamiento,10000000,7973000,2026-03-05T00:00:00.000Z,2026-03-05T00:00:00.000Z,2026-06-14T00:00:00.000Z,SUMINISTRO DE PAPELERIA; UTILES DE ESCRITORIO Y OFICINA; QUE REQUIERA LA ESE CENTRO DE SALUD CON  CAMAS DE CANTAGALLO,SUMINISTRO DE PAPELERIA; UTILES DE ESCRITORIO Y OFICINA; QUE REQUIERA LA ESE CENTRO DE SALUD CON  CAMAS DE CANTAGALLO,101,2026,3,1,3.8163337750031626E8,1581,0.03
Cundinamarca,ALCALDIA MUNICIPAL DE SUESCA +,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,Funcionamiento,14895173,0,2026-03-05T00:00:00.000Z,2026-06-06T00:00:00.000Z,2026-08-05T00:00:00.000Z,SUMINISTRO DE BIENES; PAPELERIA Y ELEMENTOS DE ASEO CON DESTINO A LA EJECUCION DE ACTIVIDADES ADELANTADAS POR LA REGISTRADURIA NACIONAL DEL ESTADO CIVIL Y DE ALGUNAS DEPENDENCIAS DE LA ALCALDIA DEL MUNCIPIO DE SUESCA,SUMINISTRO DE BIENES; PAPELERIA Y ELEMENTOS DE ASEO CON DESTINO A LA EJECUCION DE ACTIVIDADES ADELANTADAS POR LA REGISTRADURIA NACIONAL DEL ESTADO CIVIL Y DE ALGUNAS DEPENDENCIAS DE LA ALCALDIA DEL MUNCIPIO DE SUESCA,60,2026,3,0,2.1014358096011004E8,3635,0.07
Santander,E.S.E. INSTITUTO DE SALUD DE BUCARAMANGA,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,22831666,3776667,2026-03-05T00:00:00.000Z,2026-03-09T00:00:00.000Z,2026-07-21T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES EN CALIDAD DE PSICÓLOGOA; PARA EL DESARROLLO DE ACTIVIDADES DE PROMOCIÓN DE LA SALUD MENTAL; ACOMPAÑAMIENTO PSICOSOCIAL; ORIENTACIÓN INDIVIDUAL; FAMILIAR Y COMUNITARIA Y APOYO A LA GESTIÓN DEL RIESGO EN SALUD; EN EL MARCO DE LA CONFORMACIÓN; OPERACIÓN Y SEGUIMIENTO DE LOS EQUIPOS BÁSICOS DE SALUD EBS EN EL ÁREA URBANA DEL MUNICIPIO DE BUCARAMANGA; CONFORME A LOS LINEAMIENTOS DE LA ESTRATEGIA DE ATENCIÓN PRIMARIA EN SALUD APS Y A LO DISPUESTO EN LA RESOLUCION,PRESTACIÓN DE SERVICIOS PROFESIONALES EN CALIDAD DE PSICÓLOGOA; PARA EL DESARROLLO DE ACTIVIDADES DE PROMOCIÓN DE LA SALUD MENTAL; ACOMPAÑAMIENTO PSICOSOCIAL; ORIENTACIÓN INDIVIDUAL; FAMILIAR Y COMUNITARIA Y APOYO A LA GESTIÓN DEL RIESGO EN SALUD; EN EL MARCO DE LA CONFORMACIÓN; OPERACIÓN Y SEGUIMIE,134,2026,3,1,2.540564492865275E8,2635,0.09
